x,y,z
-4.849246231155778908e+00,-1.381909547738693345e+00,-1.271243150425494184e+00
-4.798994974874371877e+00,-1.381909547738693345e+00,-1.247001338350041788e+00
-4.748743718592964846e+00,-1.381909547738693345e+00,-1.223012045150374982e+00
-4.698492462311557816e+00,-1.381909547738693345e+00,-1.199275270826494211e+00
-4.648241206030150785e+00,-1.381909547738693345e+00,-1.175791015378399695e+00
-4.597989949748743754e+00,-1.381909547738693345e+00,-1.152559278806090770e+00
-4.547738693467336724e+00,-1.381909547738693345e+00,-1.129580061109567879e+00
-4.497487437185929693e+00,-1.381909547738693345e+00,-1.106853362288831244e+00
-4.447236180904522662e+00,-1.381909547738693345e+00,-1.084379182343880199e+00
-4.396984924623115631e+00,-1.381909547738693345e+00,-1.062157521274715410e+00
-4.346733668341708601e+00,-1.381909547738693345e+00,-1.040188379081336212e+00
-4.296482412060301570e+00,-1.381909547738693345e+00,-1.018471755763743491e+00
-4.246231155778894539e+00,-1.381909547738693345e+00,-9.970076513219362502e-01
-4.195979899497487509e+00,-1.381909547738693345e+00,-9.757960657559152651e-01
-4.145728643216080478e+00,-1.381909547738693345e+00,-9.548369990656802031e-01
-4.095477386934673447e+00,-1.381909547738693345e+00,-9.341304512512309532e-01
-4.045226130653266416e+00,-1.381909547738693345e+00,-9.136764223125678486e-01
-3.994974874371859386e+00,-1.381909547738693345e+00,-8.934749122496903340e-01
-3.944723618090452355e+00,-1.381909547738693345e+00,-8.735259210625987425e-01
-3.894472361809045324e+00,-1.381909547738693345e+00,-8.538294487512926301e-01
-3.844221105527638294e+00,-1.381909547738693345e+00,-8.343854953157716636e-01
-3.793969849246231263e+00,-1.381909547738693345e+00,-8.151940607560347329e-01
-3.743718592964824232e+00,-1.381909547738693345e+00,-7.962551450720793955e-01
-3.693467336683417201e+00,-1.381909547738693345e+00,-7.775687482639017656e-01
-3.643216080402010171e+00,-1.381909547738693345e+00,-7.591348703314924062e-01
-3.592964824120603140e+00,-1.381909547738693345e+00,-7.409535112748335539e-01
-3.542713567839196109e+00,-1.381909547738693345e+00,-7.230246710938890153e-01
-3.492462311557789079e+00,-1.381909547738693345e+00,-7.053483497885885134e-01
-3.442211055276382048e+00,-1.381909547738693345e+00,-6.879245473587943804e-01
-3.391959798994975017e+00,-1.381909547738693345e+00,-6.707532638042420503e-01
-3.341708542713567986e+00,-1.381909547738693345e+00,-6.538344991244272597e-01
-3.291457286432160956e+00,-1.381909547738693345e+00,-6.371682533184003239e-01
-3.241206030150753925e+00,-1.381909547738693345e+00,-6.207545263843899930e-01
-3.190954773869346894e+00,-1.381909547738693345e+00,-6.045933183191316562e-01
-3.140703517587939864e+00,-1.381909547738693345e+00,-5.886846291166699663e-01
-3.090452261306532833e+00,-1.381909547738693345e+00,-5.730284587662619611e-01
-3.040201005025125802e+00,-1.381909547738693345e+00,-5.576248072487375307e-01
-2.989949748743718327e+00,-1.381909547738693345e+00,-5.424736745302637386e-01
-2.939698492462311297e+00,-1.381909547738693345e+00,-5.275750605517857128e-01
-2.889447236180904266e+00,-1.381909547738693345e+00,-5.129289652113564468e-01
-2.839195979899497235e+00,-1.381909547738693345e+00,-4.985353883349291637e-01
-2.788944723618090205e+00,-1.381909547738693345e+00,-4.843943296286620792e-01
-2.738693467336683174e+00,-1.381909547738693345e+00,-4.705057886019887725e-01
-2.688442211055276143e+00,-1.381909547738693345e+00,-4.568697644450714912e-01
-2.638190954773869112e+00,-1.381909547738693345e+00,-4.434862558360355145e-01
-2.587939698492462082e+00,-1.381909547738693345e+00,-4.303552606415876336e-01
-2.537688442211055051e+00,-1.381909547738693345e+00,-4.174767754580191448e-01
-2.487437185929648020e+00,-1.381909547738693345e+00,-4.048507949166530451e-01
-2.437185929648240990e+00,-1.381909547738693345e+00,-3.924773106467349115e-01
-2.386934673366833959e+00,-1.381909547738693345e+00,-3.803563097476285737e-01
-2.336683417085426928e+00,-1.381909547738693345e+00,-3.684877725689593153e-01
-2.286432160804019897e+00,-1.381909547738693345e+00,-3.568716695302936448e-01
-2.236180904522612867e+00,-1.381909547738693345e+00,-3.455079566299301685e-01
-2.185929648241205836e+00,-1.381909547738693345e+00,-3.343965691954871589e-01
-2.135678391959798805e+00,-1.381909547738693345e+00,-3.235374133192361890e-01
-2.085427135678391775e+00,-1.381909547738693345e+00,-3.129303543034333002e-01
-2.035175879396984744e+00,-1.381909547738693345e+00,-3.025752013239774163e-01
-1.984924623115577713e+00,-1.381909547738693345e+00,-2.924716874181987336e-01
-1.934673366834170682e+00,-1.381909547738693345e+00,-2.826194438338242576e-01
-1.884422110552763652e+00,-1.381909547738693345e+00,-2.730179677667826099e-01
-1.834170854271356621e+00,-1.381909547738693345e+00,-2.636665825971753474e-01
-1.783919597989949590e+00,-1.381909547738693345e+00,-2.545643899420402256e-01
-1.733668341708542560e+00,-1.381909547738693345e+00,-2.457102132194917687e-01
-1.683417085427135529e+00,-1.381909547738693345e+00,-2.371025329989016606e-01
-1.633165829145728498e+00,-1.381909547738693345e+00,-2.287394152261084668e-01
-1.582914572864321467e+00,-1.381909547738693345e+00,-2.206184344767473104e-01
-1.532663316582914437e+00,-1.381909547738693345e+00,-2.127365956970758420e-01
-1.482412060301507406e+00,-1.381909547738693345e+00,-2.050902594005637181e-01
-1.432160804020100375e+00,-1.381909547738693345e+00,-1.976750769204481950e-01
-1.381909547738693345e+00,-1.381909547738693345e+00,-1.904859439481955130e-01
-1.331658291457286314e+00,-1.381909547738693345e+00,-1.835169820430825049e-01
-1.281407035175879283e+00,-1.381909547738693345e+00,-1.767615588642084956e-01
-1.231155778894472252e+00,-1.381909547738693345e+00,-1.702123583082651437e-01
-1.180904522613065222e+00,-1.381909547738693345e+00,-1.638615112798970930e-01
-1.130653266331658191e+00,-1.381909547738693345e+00,-1.577007962414800624e-01
-1.080402010050251160e+00,-1.381909547738693345e+00,-1.517219158056793693e-01
-1.030150753768844130e+00,-1.381909547738693345e+00,-1.459168513615401452e-01
-9.798994974874366548e-01,-1.381909547738693345e+00,-1.402782921096847601e-01
-9.296482412060296241e-01,-1.381909547738693345e+00,-1.348001281343314262e-01
-8.793969849246225934e-01,-1.381909547738693345e+00,-1.294779896499627658e-01
-8.291457286432155627e-01,-1.381909547738693345e+00,-1.243098068979314186e-01
-7.788944723618085320e-01,-1.381909547738693345e+00,-1.192963580548053459e-01
-7.286432160804015012e-01,-1.381909547738693345e+00,-1.144417667712899905e-01
-6.783919597989944705e-01,-1.381909547738693345e+00,-1.097539074319503344e-01
-6.281407035175874398e-01,-1.381909547738693345e+00,-1.052446756814046092e-01
-5.778894472361804091e-01,-1.381909547738693345e+00,-1.009300847919041982e-01
-5.276381909547733784e-01,-1.381909547738693345e+00,-9.683015535779701533e-02
-4.773869346733663477e-01,-1.381909547738693345e+00,-9.296857653603225746e-02
-4.271356783919593170e-01,-1.381909547738693345e+00,-8.937213113426825672e-02
-3.768844221105522863e-01,-1.381909547738693345e+00,-8.606989338401394019e-02
-3.266331658291452555e-01,-1.381909547738693345e+00,-8.309222595723052274e-02
-2.763819095477382248e-01,-1.381909547738693345e+00,-8.046962015051695172e-02
-2.261306532663311941e-01,-1.381909547738693345e+00,-7.823143850578984093e-02
-1.758793969849241634e-01,-1.381909547738693345e+00,-7.640463084739440580e-02
-1.256281407035171327e-01,-1.381909547738693345e+00,-7.501250142092510953e-02
-7.537688442211010198e-02,-1.381909547738693345e+00,-7.407360556175325572e-02
-2.512562814070307127e-02,-1.381909547738693345e+00,-7.360084869505786886e-02
2.512562814070395945e-02,-1.381909547738693345e+00,-7.360084869505786886e-02
7.537688442211099016e-02,-1.381909547738693345e+00,-7.407360556175325572e-02
1.256281407035180209e-01,-1.381909547738693345e+00,-7.501250142092512341e-02
1.758793969849250516e-01,-1.381909547738693345e+00,-7.640463084739444743e-02
2.261306532663320823e-01,-1.381909547738693345e+00,-7.823143850578988256e-02
2.763819095477391130e-01,-1.381909547738693345e+00,-8.046962015051700723e-02
3.266331658291461437e-01,-1.381909547738693345e+00,-8.309222595723056437e-02
3.768844221105531744e-01,-1.381909547738693345e+00,-8.606989338401402345e-02
4.271356783919602051e-01,-1.381909547738693345e+00,-8.937213113426832611e-02
4.773869346733672359e-01,-1.381909547738693345e+00,-9.296857653603232685e-02
5.276381909547742666e-01,-1.381909547738693345e+00,-9.683015535779709859e-02
5.778894472361812973e-01,-1.381909547738693345e+00,-1.009300847919042954e-01
6.281407035175883280e-01,-1.381909547738693345e+00,-1.052446756814046647e-01
6.783919597989953587e-01,-1.381909547738693345e+00,-1.097539074319504177e-01
7.286432160804023894e-01,-1.381909547738693345e+00,-1.144417667712900460e-01
7.788944723618094201e-01,-1.381909547738693345e+00,-1.192963580548054570e-01
8.291457286432164508e-01,-1.381909547738693345e+00,-1.243098068979315296e-01
8.793969849246234816e-01,-1.381909547738693345e+00,-1.294779896499628491e-01
9.296482412060305123e-01,-1.381909547738693345e+00,-1.348001281343315094e-01
9.798994974874375430e-01,-1.381909547738693345e+00,-1.402782921096848434e-01
1.030150753768844574e+00,-1.381909547738693345e+00,-1.459168513615401730e-01
1.080402010050251604e+00,-1.381909547738693345e+00,-1.517219158056793971e-01
1.130653266331658635e+00,-1.381909547738693345e+00,-1.577007962414801179e-01
1.180904522613065666e+00,-1.381909547738693345e+00,-1.638615112798971207e-01
1.231155778894472697e+00,-1.381909547738693345e+00,-1.702123583082651992e-01
1.281407035175879727e+00,-1.381909547738693345e+00,-1.767615588642085789e-01
1.331658291457286758e+00,-1.381909547738693345e+00,-1.835169820430825605e-01
1.381909547738693789e+00,-1.381909547738693345e+00,-1.904859439481955963e-01
1.432160804020100819e+00,-1.381909547738693345e+00,-1.976750769204482505e-01
1.482412060301507850e+00,-1.381909547738693345e+00,-2.050902594005638013e-01
1.532663316582914881e+00,-1.381909547738693345e+00,-2.127365956970758976e-01
1.582914572864321912e+00,-1.381909547738693345e+00,-2.206184344767473660e-01
1.633165829145728942e+00,-1.381909547738693345e+00,-2.287394152261084945e-01
1.683417085427135973e+00,-1.381909547738693345e+00,-2.371025329989017716e-01
1.733668341708543004e+00,-1.381909547738693345e+00,-2.457102132194917965e-01
1.783919597989950034e+00,-1.381909547738693345e+00,-2.545643899420402811e-01
1.834170854271357065e+00,-1.381909547738693345e+00,-2.636665825971754584e-01
1.884422110552764096e+00,-1.381909547738693345e+00,-2.730179677667826654e-01
1.934673366834171127e+00,-1.381909547738693345e+00,-2.826194438338243686e-01
1.984924623115578157e+00,-1.381909547738693345e+00,-2.924716874181987891e-01
2.035175879396985188e+00,-1.381909547738693345e+00,-3.025752013239775273e-01
2.085427135678392219e+00,-1.381909547738693345e+00,-3.129303543034333557e-01
2.135678391959799249e+00,-1.381909547738693345e+00,-3.235374133192363555e-01
2.185929648241206280e+00,-1.381909547738693345e+00,-3.343965691954872699e-01
2.236180904522613311e+00,-1.381909547738693345e+00,-3.455079566299302241e-01
2.286432160804020342e+00,-1.381909547738693345e+00,-3.568716695302937003e-01
2.336683417085427372e+00,-1.381909547738693345e+00,-3.684877725689594263e-01
2.386934673366834403e+00,-1.381909547738693345e+00,-3.803563097476286847e-01
2.437185929648241434e+00,-1.381909547738693345e+00,-3.924773106467349670e-01
2.487437185929648464e+00,-1.381909547738693345e+00,-4.048507949166531561e-01
2.537688442211055495e+00,-1.381909547738693345e+00,-4.174767754580192003e-01
2.587939698492462526e+00,-1.381909547738693345e+00,-4.303552606415876891e-01
2.638190954773869557e+00,-1.381909547738693345e+00,-4.434862558360356810e-01
2.688442211055276587e+00,-1.381909547738693345e+00,-4.568697644450716022e-01
2.738693467336683618e+00,-1.381909547738693345e+00,-4.705057886019888835e-01
2.788944723618090649e+00,-1.381909547738693345e+00,-4.843943296286623013e-01
2.839195979899497679e+00,-1.381909547738693345e+00,-4.985353883349292192e-01
2.889447236180904710e+00,-1.381909547738693345e+00,-5.129289652113565579e-01
2.939698492462311741e+00,-1.381909547738693345e+00,-5.275750605517858238e-01
2.989949748743718771e+00,-1.381909547738693345e+00,-5.424736745302639607e-01
3.040201005025126690e+00,-1.381909547738693345e+00,-5.576248072487377527e-01
3.090452261306532833e+00,-1.381909547738693345e+00,-5.730284587662619611e-01
3.140703517587940752e+00,-1.381909547738693345e+00,-5.886846291166702994e-01
3.190954773869346894e+00,-1.381909547738693345e+00,-6.045933183191316562e-01
3.241206030150754813e+00,-1.381909547738693345e+00,-6.207545263843903260e-01
3.291457286432160956e+00,-1.381909547738693345e+00,-6.371682533184003239e-01
3.341708542713568875e+00,-1.381909547738693345e+00,-6.538344991244277038e-01
3.391959798994975017e+00,-1.381909547738693345e+00,-6.707532638042420503e-01
3.442211055276382936e+00,-1.381909547738693345e+00,-6.879245473587948245e-01
3.492462311557789079e+00,-1.381909547738693345e+00,-7.053483497885885134e-01
3.542713567839196998e+00,-1.381909547738693345e+00,-7.230246710938892374e-01
3.592964824120603140e+00,-1.381909547738693345e+00,-7.409535112748335539e-01
3.643216080402011059e+00,-1.381909547738693345e+00,-7.591348703314927393e-01
3.693467336683417201e+00,-1.381909547738693345e+00,-7.775687482639017656e-01
3.743718592964825120e+00,-1.381909547738693345e+00,-7.962551450720797286e-01
3.793969849246231263e+00,-1.381909547738693345e+00,-8.151940607560347329e-01
3.844221105527639182e+00,-1.381909547738693345e+00,-8.343854953157719967e-01
3.894472361809045324e+00,-1.381909547738693345e+00,-8.538294487512926301e-01
3.944723618090453243e+00,-1.381909547738693345e+00,-8.735259210625990756e-01
3.994974874371859386e+00,-1.381909547738693345e+00,-8.934749122496903340e-01
4.045226130653267305e+00,-1.381909547738693345e+00,-9.136764223125681816e-01
4.095477386934673447e+00,-1.381909547738693345e+00,-9.341304512512309532e-01
4.145728643216081366e+00,-1.381909547738693345e+00,-9.548369990656805362e-01
4.195979899497487509e+00,-1.381909547738693345e+00,-9.757960657559152651e-01
4.246231155778895427e+00,-1.381909547738693345e+00,-9.970076513219368053e-01
4.296482412060301570e+00,-1.381909547738693345e+00,-1.018471755763743491e+00
4.346733668341709489e+00,-1.381909547738693345e+00,-1.040188379081336878e+00
4.396984924623115631e+00,-1.381909547738693345e+00,-1.062157521274715410e+00
4.447236180904523550e+00,-1.381909547738693345e+00,-1.084379182343880643e+00
4.497487437185929693e+00,-1.381909547738693345e+00,-1.106853362288831244e+00
4.547738693467337612e+00,-1.381909547738693345e+00,-1.129580061109568323e+00
4.597989949748743754e+00,-1.381909547738693345e+00,-1.152559278806090770e+00
4.648241206030151673e+00,-1.381909547738693345e+00,-1.175791015378399917e+00
4.698492462311557816e+00,-1.381909547738693345e+00,-1.199275270826494211e+00
4.748743718592965735e+00,-1.381909547738693345e+00,-1.223012045150375426e+00
4.798994974874371877e+00,-1.381909547738693345e+00,-1.247001338350041788e+00
4.849246231155779796e+00,-1.381909547738693345e+00,-1.271243150425494850e+00
4.899497487437185939e+00,-1.381909547738693345e+00,-1.295737481376732836e+00
4.949748743718593857e+00,-1.381909547738693345e+00,-1.320484331203757966e+00
5.000000000000000000e+00,-1.381909547738693345e+00,-1.345483699906568020e+00
-5.000000000000000000e+00,-1.331658291457286314e+00,-1.338665690260346874e+00
-4.949748743718592969e+00,-1.331658291457286314e+00,-1.313666321557536376e+00
-4.899497487437185939e+00,-1.331658291457286314e+00,-1.288919471730511912e+00
-4.849246231155778908e+00,-1.331658291457286314e+00,-1.264425140779273260e+00
-4.798994974874371877e+00,-1.331658291457286314e+00,-1.240183328703820642e+00
-4.748743718592964846e+00,-1.331658291457286314e+00,-1.216194035504153836e+00
-4.698492462311557816e+00,-1.331658291457286314e+00,-1.192457261180273287e+00
-4.648241206030150785e+00,-1.331658291457286314e+00,-1.168973005732178549e+00
-4.597989949748743754e+00,-1.331658291457286314e+00,-1.145741269159869846e+00
-4.547738693467336724e+00,-1.331658291457286314e+00,-1.122762051463346733e+00
-4.497487437185929693e+00,-1.331658291457286314e+00,-1.100035352642610098e+00
-4.447236180904522662e+00,-1.331658291457286314e+00,-1.077561172697659275e+00
-4.396984924623115631e+00,-1.331658291457286314e+00,-1.055339511628494265e+00
-4.346733668341708601e+00,-1.331658291457286314e+00,-1.033370369435115288e+00
-4.296482412060301570e+00,-1.331658291457286314e+00,-1.011653746117522346e+00
-4.246231155778894539e+00,-1.331658291457286314e+00,-9.901896416757152153e-01
-4.195979899497487509e+00,-1.331658291457286314e+00,-9.689780561096942302e-01
-4.145728643216080478e+00,-1.331658291457286314e+00,-9.480189894194591682e-01
-4.095477386934673447e+00,-1.331658291457286314e+00,-9.273124416050099184e-01
-4.045226130653266416e+00,-1.331658291457286314e+00,-9.068584126663465916e-01
-3.994974874371859386e+00,-1.331658291457286314e+00,-8.866569026034691881e-01
-3.944723618090452355e+00,-1.331658291457286314e+00,-8.667079114163774856e-01
-3.894472361809045324e+00,-1.331658291457286314e+00,-8.470114391050711511e-01
-3.844221105527638294e+00,-1.331658291457286314e+00,-8.275674856695496295e-01
-3.793969849246231263e+00,-1.331658291457286314e+00,-8.083760511098114776e-01
-3.743718592964824232e+00,-1.331658291457286314e+00,-7.894371354258538087e-01
-3.693467336683417201e+00,-1.331658291457286314e+00,-7.707507386176708497e-01
-3.643216080402010171e+00,-1.331658291457286314e+00,-7.523168606852510543e-01
-3.592964824120603140e+00,-1.331658291457286314e+00,-7.341355016285703305e-01
-3.542713567839196109e+00,-1.331658291457286314e+00,-7.162066614475817161e-01
-3.492462311557789079e+00,-1.331658291457286314e+00,-6.985303401421923963e-01
-3.442211055276382048e+00,-1.331658291457286314e+00,-6.811065377122219600e-01
-3.391959798994975017e+00,-1.331658291457286314e+00,-6.639352541573226851e-01
-3.341708542713567986e+00,-1.331658291457286314e+00,-6.470164894768321018e-01
-3.291457286432160956e+00,-1.331658291457286314e+00,-6.303502436695029854e-01
-3.241206030150753925e+00,-1.331658291457286314e+00,-6.139365167330087525e-01
-3.190954773869346894e+00,-1.331658291457286314e+00,-5.977753086630609447e-01
-3.140703517587939864e+00,-1.331658291457286314e+00,-5.818666194518373747e-01
-3.090452261306532833e+00,-1.331658291457286314e+00,-5.662104490852264416e-01
-3.040201005025125802e+00,-1.331658291457286314e+00,-5.508067975380478432e-01
-2.989949748743718327e+00,-1.331658291457286314e+00,-5.356556647658610171e-01
-2.939698492462311297e+00,-1.331658291457286314e+00,-5.207570506910952357e-01
-2.889447236180904266e+00,-1.331658291457286314e+00,-5.061109551798395056e-01
-2.839195979899497235e+00,-1.331658291457286314e+00,-4.917173780034780894e-01
-2.788944723618090205e+00,-1.331658291457286314e+00,-4.775763187760400652e-01
-2.738693467336683174e+00,-1.331658291457286314e+00,-4.636877768531500466e-01
-2.688442211055276143e+00,-1.331658291457286314e+00,-4.500517511710596663e-01
-2.638190954773869112e+00,-1.331658291457286314e+00,-4.366682399934430081e-01
-2.587939698492462082e+00,-1.331658291457286314e+00,-4.235372405181491162e-01
-2.537688442211055051e+00,-1.331658291457286314e+00,-4.106587482742947159e-01
-2.487437185929648020e+00,-1.331658291457286314e+00,-3.980327562099458261e-01
-2.437185929648240990e+00,-1.331658291457286314e+00,-3.856592533298409675e-01
-2.386934673366833959e+00,-1.331658291457286314e+00,-3.735382226885700652e-01
-2.336683417085426928e+00,-1.331658291457286314e+00,-3.616696384747190574e-01
-2.286432160804019897e+00,-1.331658291457286314e+00,-3.500534618334150694e-01
-2.236180904522612867e+00,-1.331658291457286314e+00,-3.386896349669752948e-01
-2.185929648241205836e+00,-1.331658291457286314e+00,-3.275780729260979185e-01
-2.135678391959798805e+00,-1.331658291457286314e+00,-3.167186523598908288e-01
-2.085427135678391775e+00,-1.331658291457286314e+00,-3.061111963384344214e-01
-2.035175879396984744e+00,-1.331658291457286314e+00,-2.957554542079917637e-01
-1.984924623115577713e+00,-1.331658291457286314e+00,-2.856510753043098316e-01
-1.934673366834170682e+00,-1.331658291457286314e+00,-2.757975752591423357e-01
-1.884422110552763652e+00,-1.331658291457286314e+00,-2.661942936227933432e-01
-1.834170854271356621e+00,-1.331658291457286314e+00,-2.568403416327582622e-01
-1.783919597989949590e+00,-1.331658291457286314e+00,-2.477345392334492080e-01
-1.733668341708542560e+00,-1.331658291457286314e+00,-2.388753409458371224e-01
-1.683417085427135529e+00,-1.331658291457286314e+00,-2.302607509477856418e-01
-1.633165829145728498e+00,-1.331658291457286314e+00,-2.218882287955017685e-01
-1.582914572864321467e+00,-1.331658291457286314e+00,-2.137545886142590557e-01
-1.532663316582914437e+00,-1.331658291457286314e+00,-2.058558963023963961e-01
-1.482412060301507406e+00,-1.331658291457286314e+00,-1.981873712745767235e-01
-1.432160804020100375e+00,-1.331658291457286314e+00,-1.907433014138879002e-01
-1.381909547738693345e+00,-1.331658291457286314e+00,-1.835169820430825049e-01
-1.331658291457286314e+00,-1.331658291457286314e+00,-1.765006916368047629e-01
-1.281407035175879283e+00,-1.331658291457286314e+00,-1.696857183970042482e-01
-1.231155778894472252e+00,-1.331658291457286314e+00,-1.630624523812044535e-01
-1.180904522613065222e+00,-1.331658291457286314e+00,-1.566205572736757701e-01
-1.130653266331658191e+00,-1.331658291457286314e+00,-1.503492338141689533e-01
-1.080402010050251160e+00,-1.331658291457286314e+00,-1.442375831113439366e-01
-1.030150753768844130e+00,-1.331658291457286314e+00,-1.382750724558103605e-01
-9.798994974874366548e-01,-1.331658291457286314e+00,-1.324520988719793402e-01
-9.296482412060296241e-01,-1.331658291457286314e+00,-1.267606367843876480e-01
-8.793969849246225934e-01,-1.331658291457286314e+00,-1.211949463359437568e-01
-8.291457286432155627e-01,-1.331658291457286314e+00,-1.157523088305463937e-01
-7.788944723618085320e-01,-1.331658291457286314e+00,-1.104337464287282189e-01
-7.286432160804015012e-01,-1.331658291457286314e+00,-1.052446756814046092e-01
-6.783919597989944705e-01,-1.331658291457286314e+00,-1.001954398518562078e-01
-6.281407035175874398e-01,-1.331658291457286314e+00,-9.530166426078759412e-02
-5.778894472361804091e-01,-1.331658291457286314e+00,-9.058438286831503594e-02
-5.276381909547733784e-01,-1.331658291457286314e+00,-8.606989338401394019e-02
-4.773869346733663477e-01,-1.331658291457286314e+00,-8.178931229517286128e-02
-4.271356783919593170e-01,-1.331658291457286314e+00,-7.777781970110214660e-02
-3.768844221105522863e-01,-1.331658291457286314e+00,-7.407360556175321409e-02
-3.266331658291452555e-01,-1.331658291457286314e+00,-7.071655224601544609e-02
-2.763819095477382248e-01,-1.331658291457286314e+00,-6.774671107547314275e-02
-2.261306532663311941e-01,-1.331658291457286314e+00,-6.520265071528671963e-02
-1.758793969849241634e-01,-1.331658291457286314e+00,-6.311977064668153337e-02
-1.256281407035171327e-01,-1.331658291457286314e+00,-6.152868176321381333e-02
-7.537688442211010198e-02,-1.331658291457286314e+00,-6.045375710856991380e-02
-2.512562814070307127e-02,-1.331658291457286314e+00,-5.991194838345397650e-02
2.512562814070395945e-02,-1.331658291457286314e+00,-5.991194838345397650e-02
7.537688442211099016e-02,-1.331658291457286314e+00,-6.045375710856991380e-02
1.256281407035180209e-01,-1.331658291457286314e+00,-6.152868176321384108e-02
1.758793969849250516e-01,-1.331658291457286314e+00,-6.311977064668157500e-02
2.261306532663320823e-01,-1.331658291457286314e+00,-6.520265071528674738e-02
2.763819095477391130e-01,-1.331658291457286314e+00,-6.774671107547317050e-02
3.266331658291461437e-01,-1.331658291457286314e+00,-7.071655224601551548e-02
3.768844221105531744e-01,-1.331658291457286314e+00,-7.407360556175328348e-02
4.271356783919602051e-01,-1.331658291457286314e+00,-7.777781970110222987e-02
4.773869346733672359e-01,-1.331658291457286314e+00,-8.178931229517294454e-02
5.276381909547742666e-01,-1.331658291457286314e+00,-8.606989338401402345e-02
5.778894472361812973e-01,-1.331658291457286314e+00,-9.058438286831514696e-02
6.281407035175883280e-01,-1.331658291457286314e+00,-9.530166426078764963e-02
6.783919597989953587e-01,-1.331658291457286314e+00,-1.001954398518563050e-01
7.286432160804023894e-01,-1.331658291457286314e+00,-1.052446756814046647e-01
7.788944723618094201e-01,-1.331658291457286314e+00,-1.104337464287283438e-01
8.291457286432164508e-01,-1.331658291457286314e+00,-1.157523088305465186e-01
8.793969849246234816e-01,-1.331658291457286314e+00,-1.211949463359438262e-01
9.296482412060305123e-01,-1.331658291457286314e+00,-1.267606367843877313e-01
9.798994974874375430e-01,-1.331658291457286314e+00,-1.324520988719794512e-01
1.030150753768844574e+00,-1.331658291457286314e+00,-1.382750724558103883e-01
1.080402010050251604e+00,-1.331658291457286314e+00,-1.442375831113439921e-01
1.130653266331658635e+00,-1.331658291457286314e+00,-1.503492338141690088e-01
1.180904522613065666e+00,-1.331658291457286314e+00,-1.566205572736758256e-01
1.231155778894472697e+00,-1.331658291457286314e+00,-1.630624523812045090e-01
1.281407035175879727e+00,-1.331658291457286314e+00,-1.696857183970043037e-01
1.331658291457286758e+00,-1.331658291457286314e+00,-1.765006916368048184e-01
1.381909547738693789e+00,-1.331658291457286314e+00,-1.835169820430825605e-01
1.432160804020100819e+00,-1.331658291457286314e+00,-1.907433014138879557e-01
1.482412060301507850e+00,-1.331658291457286314e+00,-1.981873712745768068e-01
1.532663316582914881e+00,-1.331658291457286314e+00,-2.058558963023964239e-01
1.582914572864321912e+00,-1.331658291457286314e+00,-2.137545886142591112e-01
1.633165829145728942e+00,-1.331658291457286314e+00,-2.218882287955017962e-01
1.683417085427135973e+00,-1.331658291457286314e+00,-2.302607509477857251e-01
1.733668341708543004e+00,-1.331658291457286314e+00,-2.388753409458371502e-01
1.783919597989950034e+00,-1.331658291457286314e+00,-2.477345392334492913e-01
1.834170854271357065e+00,-1.331658291457286314e+00,-2.568403416327583177e-01
1.884422110552764096e+00,-1.331658291457286314e+00,-2.661942936227934542e-01
1.934673366834171127e+00,-1.331658291457286314e+00,-2.757975752591423912e-01
1.984924623115578157e+00,-1.331658291457286314e+00,-2.856510753043099426e-01
2.035175879396985188e+00,-1.331658291457286314e+00,-2.957554542079918192e-01
2.085427135678392219e+00,-1.331658291457286314e+00,-3.061111963384345325e-01
2.135678391959799249e+00,-1.331658291457286314e+00,-3.167186523598909953e-01
2.185929648241206280e+00,-1.331658291457286314e+00,-3.275780729260979740e-01
2.236180904522613311e+00,-1.331658291457286314e+00,-3.386896349669754058e-01
2.286432160804020342e+00,-1.331658291457286314e+00,-3.500534618334151804e-01
2.336683417085427372e+00,-1.331658291457286314e+00,-3.616696384747191129e-01
2.386934673366834403e+00,-1.331658291457286314e+00,-3.735382226885701207e-01
2.437185929648241434e+00,-1.331658291457286314e+00,-3.856592533298410785e-01
2.487437185929648464e+00,-1.331658291457286314e+00,-3.980327562099458816e-01
2.537688442211055495e+00,-1.331658291457286314e+00,-4.106587482742948270e-01
2.587939698492462526e+00,-1.331658291457286314e+00,-4.235372405181492272e-01
2.638190954773869557e+00,-1.331658291457286314e+00,-4.366682399934431746e-01
2.688442211055276587e+00,-1.331658291457286314e+00,-4.500517511710597773e-01
2.738693467336683618e+00,-1.331658291457286314e+00,-4.636877768531501021e-01
2.788944723618090649e+00,-1.331658291457286314e+00,-4.775763187760402317e-01
2.839195979899497679e+00,-1.331658291457286314e+00,-4.917173780034782005e-01
2.889447236180904710e+00,-1.331658291457286314e+00,-5.061109551798396167e-01
2.939698492462311741e+00,-1.331658291457286314e+00,-5.207570506910953467e-01
2.989949748743718771e+00,-1.331658291457286314e+00,-5.356556647658611281e-01
3.040201005025126690e+00,-1.331658291457286314e+00,-5.508067975380480652e-01
3.090452261306532833e+00,-1.331658291457286314e+00,-5.662104490852264416e-01
3.140703517587940752e+00,-1.331658291457286314e+00,-5.818666194518375967e-01
3.190954773869346894e+00,-1.331658291457286314e+00,-5.977753086630609447e-01
3.241206030150754813e+00,-1.331658291457286314e+00,-6.139365167330090856e-01
3.291457286432160956e+00,-1.331658291457286314e+00,-6.303502436695029854e-01
